cq,rooms,epoque,furnished,ref,refmaj,refmin
RENNES,4,inf1946,non-meuble,28.87839829748728,34.67407795698474,20.2348788082411
MANIN - JAURES,4,inf1946,non-meuble,20.4687987072619,24.560998384077376,14.376599030446426
MUETTE NORD,4,inf1946,non-meuble,25.200009299672715,30.200011292459727,17.60000664262337
PORTE DES LILAS,4,inf1946,non-meuble,20.5,24.6,14.4
EMERIAU - ZOLA,4,inf1946,non-meuble,24.0,28.8,16.8
PORTE SAINT-DENIS - PARADIS,4,inf1946,non-meuble,21.200086938023375,25.40010867936033,14.800062721330578
GEORGES BRASSENS,4,inf1946,non-meuble,22.89993664263619,27.499924379920618,15.999957080495486
MONTMARTRE,4,inf1946,non-meuble,22.699969881496923,27.19996385779631,15.899977913097743
TELEGRAPHE - PELLEPORT - SAINT-FARGEAU,4,inf1946,non-meuble,20.462191738292844,24.55272645496039,14.371604150002634
SAINT - GERMAIN DES PRES,4,inf1946,non-meuble,26.400506804367282,31.700608165240745,18.5003547630571
BEL - AIR NORD,4,inf1946,non-meuble,20.100064887503613,24.100077803310956,14.10004535954276
AUTEUIL SUD,4,inf1946,non-meuble,24.0,28.8,16.8
PONT DE FLANDRE,4,inf1946,non-meuble,20.5,24.6,14.4
SAINT - PHILIPPE DU ROULE,4,inf1946,non-meuble,26.233273391136365,31.49159173892046,18.374955043352273
TERNES - MAILLOT,4,inf1946,non-meuble,24.700010119312616,29.60001217767366,17.30000617508312
MONTSOURIS - DAREAU,4,inf1946,non-meuble,22.31175376689285,26.811740950323937,15.607834533470719
DUPLEIX - LA MOTTE PICQUET,4,inf1946,non-meuble,24.000033934158346,28.80004017981889,16.80002364027552
LEON BLUM - FOLIE-REGNAULT,4,inf1946,non-meuble,22.321595044842322,26.821587278325683,15.614396178793772
BASSIN DE LA VILLETTE,4,inf1946,non-meuble,20.50000613044389,24.600007492764757,14.400004086962594
COURCELLES - WAGRAM,4,inf1946,non-meuble,24.70003565145161,29.600043796856852,17.30002443621572
ROSA PARKS - MACDONALD,4,inf1946,non-meuble,20.5,24.6,14.4
REUNION - PERE LACHAISE,4,inf1946,non-meuble,20.272283200518892,24.31535182688619,14.229208108654547
FAUBOURG DU TEMPLE - HOPITAL SAINT-LOUIS,4,inf1946,non-meuble,22.299954910617004,26.79994466302996,15.599969257238866
SAINT BLAISE,4,inf1946,non-meuble,20.499994030433562,24.599992538041956,14.399995522825172
PEREIRE - MALESHERBES,4,inf1946,non-meuble,23.74428138029625,28.46223973844792,16.617343843068753
REPUBLIQUE - SAINT-AMBROISE,4,inf1946,non-meuble,22.466319539917055,26.9663439529959,15.71088477933613
PERNETY,4,inf1946,non-meuble,20.081548964071676,24.131825091877083,14.091050710375342
EUROPE,4,inf1946,non-meuble,25.19996495502576,30.199964954662754,17.59998247714988
GROS CAILLOU,4,inf1946,non-meuble,29.399878201586343,35.29985297631093,20.59991387551776
GRANDES CARRIERES - CLICHY,4,inf1946,non-meuble,22.699986363369177,27.199985073562,15.899989752584379
MAIRIE,4,inf1946,non-meuble,25.332486750020806,30.36561024247753,17.699366867481647
SEINE,4,inf1946,non-meuble,26.399959164431838,31.699951133893585,18.499971101368033
MONNAIE,4,inf1946,non-meuble,26.4,31.699999999999996,18.5
BASTILLE - POPINCOURT,4,inf1946,non-meuble,22.382013255923322,26.8820198523737,15.654676903190165
BELLEVILLE,4,inf1946,non-meuble,22.099289010410914,26.554684404167492,15.466186181269737
AMANDIERS - MENILMONTANT,4,inf1946,non-meuble,20.100606971709375,24.10074366493378,14.100413760687877
BERCY,4,inf1946,non-meuble,20.1002513405054,24.100300508981984,14.100174598814018
ECOLE MILITAIRE,4,inf1946,non-meuble,29.399874018805534,35.299847366792214,20.599911518597715
MOSKOWA - PORTE MONTMARTRE - PORTE DE CLIGNANCOURT,4,inf1946,non-meuble,22.699984024933006,27.199984024933002,15.899988018699755
BATIGNOLLES,4,inf1946,non-meuble,22.547080911354026,27.04709242488785,15.764722579999288
MONCEAU,4,inf1946,non-meuble,25.252170084487727,30.26521261788643,17.63912760019613
ANVERS - MONTHOLON,4,inf1946,non-meuble,21.200019350901453,25.400023221081746,14.800014190661066
MOUTON - DUVERNET,4,inf1946,non-meuble,22.10333967693466,26.505574407122836,15.453904494524974
VAL DE GRACE,4,inf1946,non-meuble,26.398045759927374,31.69763422459876,18.498611344635073
DAUPHINE,4,inf1946,non-meuble,25.2,30.2,17.6
SECRETAN,4,inf1946,non-meuble,20.212550278025986,24.240687389373107,14.184411334041364
JARDIN DES PLANTES,4,inf1946,non-meuble,22.60133810417234,27.10161992461299,15.800950781456459
CAMBRONNE - GARIBALDI,4,inf1946,non-meuble,24.700089601449847,29.600110827009885,17.300062228573868
HALLES - BEAUBOURG - MONTORGUEIL,4,inf1946,non-meuble,24.100811673063852,28.91444491159659,16.864039075064664
FAUBOURG MONTMARTRE,4,1946-1970,meuble,25.969420090940236,31.123304231975688,18.17961370107867
CLIGNANCOURT - JULES JOFFRIN,4,1946-1970,meuble,21.1,25.3,14.8
GOUTTE D'OR - CHATEAU ROUGE,4,1946-1970,meuble,24.315908514821736,29.172215962835352,17.031446811339464
LEGENDRE - LEVIS,4,1946-1970,meuble,25.83271090153731,31.002395882094618,18.1090768663149
CHAMPERRET - BERTHIER,4,1946-1970,meuble,26.779802576135417,32.17499366569147,18.785573268668156
HOCHE - FRIEDLAND,4,1946-1970,meuble,27.200033193392446,32.60004381428651,19.00002854520204
MUETTE SUD,4,1946-1970,meuble,29.09927986521479,34.89914720880699,20.399488325284192
PASTEUR - MONTPARNASSE,4,1946-1970,meuble,26.799892072568944,32.19986801556023,18.79992305916162
GRANGE AUX BELLES - TERRAGE,4,1946-1970,meuble,25.99989287694922,31.19986873332576,18.19992597347752
BIBLIOTHEQUE - SEINE,4,1946-1970,meuble,18.100439652498036,21.700526295808242,12.700306469559226
SENTIER - ARTS ET METIERS,4,1946-1970,meuble,27.499951633653776,32.99994127107436,19.299964876001187
CHATEAU D'EAU - LANCRY,4,1946-1970,meuble,25.999963182877742,31.199947827163708,18.199976996921805
CROULEBARBE,4,1946-1970,meuble,25.699849190673145,30.799819487146365,17.9998948918098
EPINETTES - BESSIERES,4,1946-1970,meuble,25.999870431608194,31.199841311274533,18.199910252919533
SAINT - PLACIDE,4,1946-1970,meuble,29.299991249009956,35.19998949881195,20.499994049326766
SAINT - THOMAS D'AQUIN,4,1946-1970,meuble,29.299881063813764,35.19985274567419,20.49991504558126
GAMBETTA,4,1946-1970,meuble,19.304388559389725,23.145266271267666,13.543071991572806
SAINT - LAMBERT,4,1946-1970,meuble,25.61657242266747,30.743474027583407,17.98070361611289
BOIS DE BOULOGNE,4,1946-1970,meuble,27.586006607206965,33.107113087808116,19.324267852960315
NATION - PICPUS,4,1946-1970,meuble,21.100019528076736,25.300023325208286,14.800013561164077
PLAINE LAGNY,4,1946-1970,meuble,18.100127345264845,21.70015259473269,12.700088922100264
DIDOT - PORTE DE VANVES,4,1946-1970,meuble,21.700053479859115,26.00006430112664,15.200037561197083
BUTTES AUX CAILLES - DAVIEL - BOUSSINGAULT,4,1946-1970,meuble,21.700171354152335,26.00020635547185,15.200119765284374
CHAILLOT,4,1946-1970,meuble,29.09995710737144,34.89994903936544,20.39996871382451
MARAIS - ARCHIVES,4,1946-1970,meuble,27.424952595363095,32.89993679381746,19.224952595363096
OPERA - CHAUSSEE D'ANTIN,4,1946-1970,meuble,27.16454350467961,32.557452700566785,18.97636357383118
OLYMPIADES - CHOISY,4,1946-1970,meuble,18.4176537872201,22.079419801401784,12.920592907791736
SORBONNE,4,1946-1970,meuble,27.499999109271126,32.999998822994606,19.29999913479058
LA CHAPELLE - MARX DORMOY,4,1946-1970,meuble,19.596826385321805,23.499980728432575,13.74209440195568
ELYSEES - MADELEINE,4,1946-1970,meuble,27.29552168728497,32.715631516187074,19.070384401157348
DANUBE,4,1946-1970,meuble,18.1,21.7,12.7
FLANDRE - AUBERVILLIERS,4,1946-1970,meuble,18.100046759491807,21.700055989479996,12.700032608335295
SAINT - VICTOR,4,1946-1970,meuble,27.489743251880373,32.98754489288171,19.29267258877928
ALIGRE - GARE DE LYON,4,1946-1970,meuble,25.99985433820596,31.199823945243615,18.199898827686507
ALLERAY - PROCESSION,4,1946-1970,meuble,25.786589800746746,30.95272662184556,18.09840768168314
AUTEUIL NORD,4,1946-1970,meuble,25.300541624488954,30.400641397421126,17.700384838452674
VAUGIRARD - PARC DES EXPOSITIONS,4,1946-1970,meuble,25.405839627753792,30.505839627753794,17.80583962775379
BEL - AIR SUD,4,1946-1970,meuble,21.100000000000005,25.3,14.800000000000002
LOUVRE - OPERA,4,1946-1970,meuble,27.184130868345967,32.588191879594575,19.007507333021778
VALLEE DE FECAMP,4,1946-1970,meuble,21.1,25.3,14.8
SALPETRIERE - AUSTERLITZ,4,1946-1970,meuble,23.963002877015217,28.717832771360804,16.78633111656516
NATIONALE - DEUX MOULINS,4,1946-1970,meuble,19.476132286916858,23.34371364561781,13.655647502159383
NATION - ALEXANDRE DUMAS,4,1946-1970,meuble,24.70009656929502,29.600124112544243,17.300066409853493
BELLEVILLE - SAINT-MAUR,4,1946-1970,meuble,25.373610535157137,30.429059756209252,17.76634571769609
TEMPLE - ENFANTS ROUGES,4,1946-1970,meuble,27.499972543879544,32.99996685532144,19.299980128623684
MARAIS - PLACE DES VOSGES,4,1946-1970,meuble,27.437511200105604,32.91668999018107,19.237530812907064
AMIRAUX - SIMPLON - POISSONNIERS,4,1946-1970,meuble,23.71129245631888,28.444209284139056,16.61191721458861
PIGALLE - MARTYRS,4,1946-1970,meuble,25.790692760704378,30.90883136182723,18.060461513923087
CITROEN - BOUCICAUT,4,1946-1970,meuble,25.3,30.4,17.7
VIOLET - COMMERCE,4,1946-1970,meuble,25.300114083756725,30.40012819132081,17.700095273671288
PLACE DES FETES,4,1946-1970,meuble,18.100150841467265,21.700181391637848,12.700105016211387
ODEON,4,1946-1970,meuble,27.200013722729782,32.60001829697304,19.00001372272978
MASSENA - JEANNE D'ARC,4,1946-1970,meuble,18.1,21.7,12.7
JARDIN DE REUILLY,4,1946-1970,meuble,21.100025710324083,25.300030957329,14.80001783981671
SAINT - VINCENT DE PAUL - LARIBOISIERE,4,1946-1970,meuble,25.700003938720666,30.80000525315867,18.000002625491437
PLATEAU,4,1946-1970,meuble,20.668554692188675,24.782265775957725,14.497988066535095
MONTPARNASSE - RASPAIL,4,1946-1970,meuble,25.36949446817173,30.40339511844455,17.768646602458944
LA FOURCHE - GUY MOQUET,4,1946-1970,meuble,25.999848577288116,31.19981676481476,18.199894984701807
CHARLES HERMITE - EVANGILE,4,1946-1970,meuble,20.083149701155463,24.08480027354138,14.080673842576587
JEAN MOULIN - PORTE D'ORLEANS,4,1946-1970,meuble,24.699199554235157,29.59905513309325,17.299435770961843
INVALIDES,4,1946-1970,meuble,29.29997488683273,35.199968907507184,20.499982062023374
LOUIS BLANC - AQUEDUC,4,1946-1970,meuble,25.75616260073691,30.874906571068955,18.03743651692338
NOTRE - DAME DES CHAMPS,4,1946-1970,meuble,28.71997986612218,34.48188279876581,20.085704428172782
ITALIE - PEUPLIERS - RUNGIS,4,1946-1970,meuble,21.699851498337626,25.999822932172325,15.19989694105382
TRIANGLE D'OR,4,1946-1970,meuble,27.20008552488199,32.60010554447283,19.000061370235134
MARTIN LUTHER KING,4,1946-1970,meuble,24.93377432799923,29.887722249845208,17.46184376553793
BAS - BELLEVILLE,4,1946-1970,meuble,21.100344050089618,25.30041426439362,14.800238728633612
BLANCHE - TRINITE,4,1946-1970,meuble,25.74727752336159,30.856733836746848,18.03151957866602
RENNES,4,1946-1970,meuble,28.9348788082411,34.74794519115565,20.239199148743644
MANIN - JAURES,4,1946-1970,meuble,18.334009695535745,21.980811634642887,12.863806786875019
MUETTE NORD,4,1946-1970,meuble,29.100000442841562,34.900000664262336,20.400000221420775
PORTE DES LILAS,4,1946-1970,meuble,18.1,21.7,12.7
EMERIAU - ZOLA,4,1946-1970,meuble,25.3,30.4,17.7
PORTE SAINT-DENIS - PARADIS,4,1946-1970,meuble,25.700026073209678,30.800033526601652,18.000018000978745
GEORGES BRASSENS,4,1946-1970,meuble,25.499922336134688,30.599905985847258,17.899944817779907
MONTMARTRE,4,1946-1970,meuble,21.100092363409438,25.300110434511286,14.800064252806568
TELEGRAPHE - PELLEPORT - SAINT-FARGEAU,4,1946-1970,meuble,18.389219226428956,22.04706835887701,12.902445527756866
SAINT - GERMAIN DES PRES,4,1946-1970,meuble,27.200354763057103,32.60043923045165,19.000253402183642
BEL - AIR NORD,4,1946-1970,meuble,21.099943134635062,25.299931761555513,14.799960194237986
AUTEUIL SUD,4,1946-1970,meuble,25.3,30.4,17.7
PONT DE FLANDRE,4,1946-1970,meuble,18.1,21.7,12.7
SAINT - PHILIPPE DU ROULE,4,1946-1970,meuble,27.46398379736742,32.9195593336553,19.19451437700757
TERNES - MAILLOT,4,1946-1970,meuble,26.8000422825216,32.200049596005336,18.800029368930005
MONTSOURIS - DAREAU,4,1946-1970,meuble,25.948718370358357,31.13688567115546,18.16449695256949
DUPLEIX - LA MOTTE PICQUET,4,1946-1970,meuble,25.3000533527528,30.40006361471772,17.700038046853184
LEON BLUM - FOLIE-REGNAULT,4,1946-1970,meuble,25.906197278902916,31.084552528354095,18.135059535140222
BASSIN DE LA VILLETTE,4,1946-1970,meuble,18.10002690583707,21.700032355120523,12.70001873191188
COURCELLES - WAGRAM,4,1946-1970,meuble,26.8000384607992,32.200043972689016,18.80002543127564
ROSA PARKS - MACDONALD,4,1946-1970,meuble,18.1,21.7,12.7
REUNION - PERE LACHAISE,4,1946-1970,meuble,19.808459113600712,23.750151025482396,13.89592068839002
FAUBOURG DU TEMPLE - HOPITAL SAINT-LOUIS,4,1946-1970,meuble,25.999899573646964,31.199879078472872,18.199930316408096
SAINT BLAISE,4,1946-1970,meuble,18.100044771748284,21.700053726097938,12.700031340223797
PEREIRE - MALESHERBES,4,1946-1970,meuble,25.844281380296252,31.016729327985836,18.117343843068753
REPUBLIQUE - SAINT-AMBROISE,4,1946-1970,meuble,25.279869942008233,30.313684674024813,17.701450299319454
PERNETY,4,1946-1970,meuble,22.00168546219655,26.36202271549042,15.411179883858043
EUROPE,4,1946-1970,meuble,29.099613510026426,34.899533021123446,20.399720639487747
GROS CAILLOU,4,1946-1970,meuble,29.29993847846605,35.19992544130048,20.49995727148057
GRANDES CARRIERES - CLICHY,4,1946-1970,meuble,21.100119930593003,25.30014406267776,14.800083262645115
MAIRIE,4,1946-1970,meuble,28.890126830845134,34.645943322441234,20.24535832217638
SEINE,4,1946-1970,meuble,27.248943840104616,32.66526048145915,19.04894799585347
MONNAIE,4,1946-1970,meuble,27.200006919499057,32.60000922599875,19.000006919499057
BASTILLE - POPINCOURT,4,1946-1970,meuble,25.644764000544797,30.762786003735762,17.95406735891601
BELLEVILLE,4,1946-1970,meuble,25.12002800807006,30.141804353222533,17.587363490341353
AMANDIERS - MENILMONTANT,4,1946-1970,meuble,21.101315667003867,25.30158353193069,14.800912949359976
BERCY,4,1946-1970,meuble,21.099926435045607,25.29991174952649,14.799948429138796
ECOLE MILITAIRE,4,1946-1970,meuble,29.29992947468487,35.19991536962185,20.49995179348767
MOSKOWA - PORTE MONTMARTRE - PORTE DE CLIGNANCOURT,4,1946-1970,meuble,21.10019569457068,25.300235632238163,14.80013578806945
BATIGNOLLES,4,1946-1970,meuble,24.92963622352881,29.882628259207117,17.45898008100223
MONCEAU,4,1946-1970,meuble,29.017395847999733,34.80000554156355,20.339133829259165
ANVERS - MONTHOLON,4,1946-1970,meuble,25.699940657235537,30.799929046694665,17.999958718076897
MOUTON - DUVERNET,4,1946-1970,meuble,24.621666635163386,29.50600002150049,17.245166629788265
VAL DE GRACE,4,1946-1970,meuble,27.498574714905743,32.998269100742206,19.298981353262807
DAUPHINE,4,1946-1970,meuble,29.1,34.9,20.4
SECRETAN,4,1946-1970,meuble,20.256069007017917,24.287282991685252,14.209248030016916
JARDIN DES PLANTES,4,1946-1970,meuble,24.7009874580722,29.601198906543843,17.30070482503493
CAMBRONNE - GARIBALDI,4,1946-1970,meuble,26.800020032280297,32.20002347351971,18.800011779230935
HALLES - BEAUBOURG - MONTORGUEIL,4,1946-1970,meuble,26.659669512933334,31.967989670844553,18.68074531360027
FAUBOURG MONTMARTRE,4,1946-1970,non-meuble,22.751458505849413,27.305342339766355,15.961652115987842
CLIGNANCOURT - JULES JOFFRIN,4,1946-1970,non-meuble,18.5,22.2,13.0
GOUTTE D'OR - CHATEAU ROUGE,4,1946-1970,non-meuble,21.32212340825935,25.612800005179242,14.968923406964542
LEGENDRE - LEVIS,4,1946-1970,non-meuble,22.670896624506476,27.18664899388092,15.90120068162768
CHAMPERRET - BERTHIER,4,1946-1970,non-meuble,23.482687922401784,28.178840794046625,16.487496832845736
HOCHE - FRIEDLAND,4,1946-1970,non-meuble,23.9000252277219,28.700028879428864,16.700023234755008
MUETTE SUD,4,1946-1970,non-meuble,25.49937461979179,30.599241963383992,17.899545178030394
PASTEUR - MONTPARNASSE,4,1946-1970,non-meuble,23.49990468429775,28.199885249304742,16.49993154553614
GRANGE AUX BELLES - TERRAGE,4,1946-1970,non-meuble,22.799904067863032,27.39988216224855,15.999932688373383
BIBLIOTHEQUE - SEINE,4,1946-1970,non-meuble,15.900386180922549,19.10045945633889,11.1002732978245
SENTIER - ARTS ET METIERS,4,1946-1970,non-meuble,24.099957393189772,28.89994991037835,16.89997063553718
CHATEAU D'EAU - LANCRY,4,1946-1970,non-meuble,22.799960099537792,27.39994320215378,15.999973913581853
CROULEBARBE,4,1946-1970,non-meuble,22.499875572310128,26.99984659413112,15.799907872378933
EPINETTES - BESSIERES,4,1946-1970,non-meuble,22.799889447484063,27.399860923670264,15.99992035737733
SAINT - PLACIDE,4,1946-1970,non-meuble,25.699992299128755,30.799990898970353,17.999994749405975
SAINT - THOMAS D'AQUIN,4,1946-1970,non-meuble,25.699898054697513,30.799881063813764,17.999926372837095
GAMBETTA,4,1946-1970,non-meuble,16.94380341813776,20.344534844702714,11.862779420946826
SAINT - LAMBERT,4,1946-1970,non-meuble,22.49863801939018,27.016571823350013,15.771736414474246
BOIS DE BOULOGNE,4,1946-1970,non-meuble,24.185216264117173,29.006322744718325,16.943793647381888
NATION - PICPUS,4,1946-1970,non-meuble,18.500017358283944,22.200020612973134,13.00001193382532
PLAINE LAGNY,4,1946-1970,non-meuble,15.90011124423671,19.100132468447516,11.100079773660559
DIDOT - PORTE DE VANVES,4,1946-1970,non-meuble,19.000048069225347,22.80005719136138,13.30003384969482
BUTTES AUX CAILLES - DAVIEL - BOUSSINGAULT,4,1946-1970,non-meuble,19.000150619716774,22.800181474149174,13.300107324623038
CHAILLOT,4,1946-1970,non-meuble,25.499963667278912,30.599956431465813,17.89997308709616
MARAIS - ARCHIVES,4,1946-1970,non-meuble,24.04996839690873,28.849968396908725,16.84996839690873
OPERA - CHAUSSEE D'ANTIN,4,1946-1970,non-meuble,23.866906281131826,28.659814239640884,16.67872635028339
OLYMPIADES - CHOISY,4,1946-1970,non-meuble,16.173535205661754,19.42647750353177,11.294121758856727
SORBONNE,4,1946-1970,non-meuble,24.099999389167788,28.89999937321813,16.8999994114973
LA CHAPELLE - MARX DORMOY,4,1946-1970,non-meuble,17.207354335002616,20.672614268049553,12.028411171764168
ELYSEES - MADELEINE,4,1946-1970,non-meuble,23.980439315608397,28.795521687284968,16.760329486706297
DANUBE,4,1946-1970,non-meuble,15.9,19.1,11.1
FLANDRE - AUBERVILLIERS,4,1946-1970,non-meuble,15.90004060803141,19.100048607727526,11.10002891745906
SAINT - VICTOR,4,1946-1970,non-meuble,24.091209276654308,28.88937844109249,16.893772446440853
ALIGRE - GARE DE LYON,4,1946-1970,non-meuble,22.799872934609773,27.399845238400985,15.99991062424503
ALLERAY - PROCESSION,4,1946-1970,non-meuble,22.642497350408295,27.18658701913345,15.876362383718348
AUTEUIL NORD,4,1946-1970,non-meuble,22.200470358108827,26.600570131041003,15.500342078624602
VAUGIRARD - PARC DES EXPOSITIONS,4,1946-1970,non-meuble,22.30583962775379,26.75875944163069,15.605839627753792
BEL - AIR SUD,4,1946-1970,non-meuble,18.500000000000004,22.200000000000003,13.0
LOUVRE - OPERA,4,1946-1970,non-meuble,23.8707191352974,28.65669305259746,16.69409593979729
VALLEE DE FECAMP,4,1946-1970,non-meuble,18.5,22.2,13.0
SALPETRIERE - AUSTERLITZ,4,1946-1970,non-meuble,21.052305505924533,25.22947302044124,14.74215163028958
NATIONALE - DEUX MOULINS,4,1946-1970,non-meuble,17.08500336739087,20.514358748562806,11.940970053631881
NATION - ALEXANDRE DUMAS,4,1946-1970,non-meuble,21.70007589061013,26.00010768223137,15.20005954528916
BELLEVILLE - SAINT-MAUR,4,1946-1970,non-meuble,22.269977396879014,26.72542710429619,15.614529634922095
TEMPLE - ENFANTS ROUGES,4,1946-1970,non-meuble,24.099976336251615,28.89997205054451,16.899983427660718
MARAIS - PLACE DES VOSGES,4,1946-1970,non-meuble,24.058327506829777,28.858315575888344,16.85834499509053
AMIRAUX - SIMPLON - POISSONNIERS,4,1946-1970,non-meuble,20.79154235962677,24.97116750466493,14.598750483460538
